order_id,customer,product_id,variant,order_date,due_date,is_rush,priority,quantity
O-00287,Becksbrauerei,P-DV,P-DV-V1,2024-01-30,2024-02-12,False,normal,10
O-00288,Becksbrauerei,P-DV,P-DV-V3,2024-01-30,2024-02-19,False,normal,9
O-00289,Becksbrauerei,P-DV,P-DV-V1,2024-02-02,2024-02-19,False,normal,12
O-00290,Becksbrauerei,P-KK,P-KK-V3,2024-01-29,2024-02-12,False,normal,15
O-00291,Becksbrauerei,P-DV,P-DV-V3,2024-02-01,2024-02-12,False,normal,18
O-00292,Becksbrauerei,P-DV,P-DV-V1,2024-01-29,2024-02-10,False,normal,17
O-00293,"Turner, Riggs and Roman",P-KK,P-KK-V2,2024-01-29,2024-02-06,False,normal,4
O-00294,"Smith, Montoya and Evans",P-KK,P-KK-V1,2024-02-02,2024-02-12,False,normal,16
O-00295,Becksbrauerei,P-DV,P-DV-V3,2024-01-30,2024-02-13,False,normal,3
O-00296,Becksbrauerei,P-KK,P-KK-V1,2024-01-30,2024-02-17,False,normal,2
O-00297,Becksbrauerei,P-DV,P-DV-V2,2024-01-30,2024-02-13,False,normal,19
O-00298,Becksbrauerei,P-KK,P-KK-V3,2024-01-31,2024-02-19,False,normal,16
O-00299,Becksbrauerei,P-KK,P-KK-V4,2024-01-31,2024-02-11,False,normal,15
O-00300,"Garcia, Humphrey and Baker",P-DV,P-DV-V3,2024-01-30,2024-02-04,False,normal,19
O-00301,Becksbrauerei,P-KK,P-KK-V2,2024-02-09,2024-02-26,False,normal,3
O-00302,Becksbrauerei,P-DV,P-DV-V3,2024-02-05,2024-02-15,False,normal,8
O-00303,Becksbrauerei,P-KK,P-KK-V3,2024-02-08,2024-02-20,False,normal,11
O-00304,Becksbrauerei,P-DV,P-DV-V3,2024-02-10,2024-02-15,False,normal,8
O-00305,Newton and Sons,P-KK,P-KK-V1,2024-02-08,2024-02-22,False,normal,10
O-00306,Becksbrauerei,P-KK,P-KK-V3,2024-02-07,2024-02-19,False,normal,5
O-00307,Becksbrauerei,P-DV,P-DV-V3,2024-02-09,2024-02-25,False,normal,16
O-00308,Becksbrauerei,P-KK,P-KK-V2,2024-02-10,2024-02-17,False,normal,12
O-00309,Becksbrauerei,P-KK,P-KK-V1,2024-02-05,2024-02-26,False,normal,6
O-00310,Campbell-Clark,P-DV,P-DV-V3,2024-02-08,2024-02-16,False,normal,16
O-00311,Becksbrauerei,P-KK,P-KK-V4,2024-02-11,2024-02-17,False,normal,15
O-00312,Becksbrauerei,P-KK,P-KK-V4,2024-02-10,2024-02-24,False,normal,1
O-00313,Becksbrauerei,P-KK,P-KK-V1,2024-02-05,2024-02-23,False,normal,2
O-00314,Harris-Walters,P-KK,P-KK-V4,2024-02-05,2024-02-19,False,normal,14
O-00315,Wagner-King,P-DV,P-DV-V2,2024-02-08,2024-02-25,False,normal,18
O-00316,Becksbrauerei,P-KK,P-KK-V3,2024-02-05,2024-02-15,False,normal,5
O-00317,Becksbrauerei,P-KK,P-KK-V1,2024-02-11,2024-02-16,False,normal,18
O-00318,Becksbrauerei,P-DV,P-DV-V3,2024-02-08,2024-02-20,False,normal,9
O-00319,Davis Group,P-KK,P-KK-V1,2024-02-05,2024-02-23,False,normal,1
O-00320,Becksbrauerei,P-KK,P-KK-V2,2024-02-05,2024-02-13,False,normal,2
O-00321,Becksbrauerei,P-KK,P-KK-V1,2024-02-08,2024-02-27,False,normal,2
O-00322,Williams-Cook,P-KK,P-KK-V3,2024-02-06,2024-02-21,False,normal,11
O-00323,Becksbrauerei,P-KK,P-KK-V3,2024-02-06,2024-02-27,False,normal,2
O-00324,Becksbrauerei,P-KK,P-KK-V4,2024-02-09,2024-02-29,True,hoch,13
O-00325,Becksbrauerei,P-DV,P-DV-V3,2024-02-08,2024-02-26,False,normal,18
O-00326,Walsh LLC,P-DV,P-DV-V1,2024-02-11,2024-02-23,False,normal,15
O-00327,Becksbrauerei,P-KK,P-KK-V4,2024-02-08,2024-02-29,False,normal,7
O-00328,Becksbrauerei,P-DV,P-DV-V3,2024-02-05,2024-02-24,False,normal,7
O-00329,Becksbrauerei,P-KK,P-KK-V3,2024-02-08,2024-02-14,False,normal,19
O-00330,Figueroa PLC,P-KK,P-KK-V4,2024-02-06,2024-02-21,False,normal,7
O-00331,"Patterson, Smith and Jones",P-KK,P-KK-V1,2024-02-10,2024-03-01,False,normal,7
O-00332,Becksbrauerei,P-DV,P-DV-V1,2024-02-09,2024-02-24,False,normal,18
O-00333,Becksbrauerei,P-DV,P-DV-V2,2024-02-07,2024-02-23,False,normal,4
O-00334,Becksbrauerei,P-DV,P-DV-V2,2024-02-06,2024-02-22,False,normal,8
O-00335,Becksbrauerei,P-KK,P-KK-V1,2024-02-07,2024-02-25,False,normal,8
O-00336,Becksbrauerei,P-DV,P-DV-V3,2024-02-11,2024-02-23,False,normal,11
O-00337,"Mckee, Gardner and Davenport",P-DV,P-DV-V2,2024-02-10,2024-03-01,False,normal,12
O-00338,"Tran, Jordan and Williams",P-KK,P-KK-V2,2024-02-10,2024-03-01,False,normal,2
O-00339,Becksbrauerei,P-KK,P-KK-V1,2024-02-11,2024-02-17,False,normal,8
O-00340,Becksbrauerei,P-KK,P-KK-V2,2024-02-05,2024-02-16,False,normal,20
O-00341,Becksbrauerei,P-DV,P-DV-V3,2024-02-08,2024-02-13,True,hoch,1
O-00342,Nolan-Flynn,P-KK,P-KK-V3,2024-02-09,2024-02-23,True,hoch,14
O-00343,Becksbrauerei,P-KK,P-KK-V1,2024-02-05,2024-02-26,False,normal,17
O-00344,Nolan and Sons,P-DV,P-DV-V2,2024-02-07,2024-02-24,True,hoch,15
O-00345,"Wright, Garcia and Deleon",P-KK,P-KK-V2,2024-02-07,2024-02-14,False,normal,2
O-00346,Becksbrauerei,P-KK,P-KK-V4,2024-02-08,2024-02-25,False,normal,1
O-00347,Becksbrauerei,P-KK,P-KK-V1,2024-02-08,2024-02-26,False,normal,4
O-00348,Dickson-Brady,P-KK,P-KK-V2,2024-02-06,2024-02-26,False,normal,9
O-00349,Becksbrauerei,P-KK,P-KK-V2,2024-02-11,2024-02-26,True,hoch,5
O-00350,Becksbrauerei,P-DV,P-DV-V1,2024-02-07,2024-02-17,False,normal,13
O-00351,Hancock and Sons,P-DV,P-DV-V2,2024-02-11,2024-02-20,False,normal,3
O-00352,Becksbrauerei,P-DV,P-DV-V1,2024-02-05,2024-02-23,False,normal,20
O-00353,Becksbrauerei,P-DV,P-DV-V2,2024-02-05,2024-02-18,False,normal,8
O-00354,Becksbrauerei,P-DV,P-DV-V3,2024-02-08,2024-02-26,False,normal,13
O-00355,Becksbrauerei,P-KK,P-KK-V3,2024-02-11,2024-02-23,False,normal,5
O-00356,Becksbrauerei,P-DV,P-DV-V3,2024-02-11,2024-02-20,False,normal,4
O-00357,Becksbrauerei,P-KK,P-KK-V1,2024-02-07,2024-02-26,False,normal,5
O-00358,Becksbrauerei,P-KK,P-KK-V2,2024-02-08,2024-02-27,False,normal,4
O-00359,Johnson-Doyle,P-KK,P-KK-V1,2024-02-07,2024-02-14,False,normal,13
O-00360,Patton-Jenkins,P-KK,P-KK-V3,2024-02-08,2024-02-25,False,normal,18
O-00361,Becksbrauerei,P-KK,P-KK-V2,2024-02-17,2024-03-05,False,normal,9
O-00362,Becksbrauerei,P-DV,P-DV-V1,2024-02-12,2024-02-22,False,normal,16
O-00363,Becksbrauerei,P-KK,P-KK-V3,2024-02-14,2024-02-26,False,normal,20
O-00364,"Shields, Cochran and Adams",P-KK,P-KK-V4,2024-02-12,2024-02-21,False,normal,11
O-00365,"Rodriguez, Brennan and Garrison",P-DV,P-DV-V2,2024-02-15,2024-03-01,False,normal,20
O-00366,Becksbrauerei,P-KK,P-KK-V3,2024-02-14,2024-02-25,False,normal,13
O-00367,Gonzalez Group,P-DV,P-DV-V2,2024-02-17,2024-03-08,False,normal,11
O-00368,Torres-Pope,P-DV,P-DV-V2,2024-02-18,2024-03-06,False,normal,7
O-00369,Becksbrauerei,P-KK,P-KK-V1,2024-02-17,2024-03-07,False,normal,10
O-00370,Becksbrauerei,P-KK,P-KK-V4,2024-02-17,2024-03-08,False,normal,9
O-00371,Walker Ltd,P-KK,P-KK-V4,2024-02-18,2024-03-06,True,hoch,16
O-00372,Ross LLC,P-DV,P-DV-V3,2024-02-16,2024-03-05,False,normal,12
O-00373,Becksbrauerei,P-KK,P-KK-V1,2024-02-18,2024-03-01,False,normal,20
O-00374,Becksbrauerei,P-KK,P-KK-V4,2024-02-18,2024-03-04,False,normal,1
O-00375,Becksbrauerei,P-KK,P-KK-V3,2024-02-13,2024-03-05,False,normal,19
O-00376,Becksbrauerei,P-KK,P-KK-V4,2024-02-14,2024-03-02,False,normal,17
O-00377,Becksbrauerei,P-KK,P-KK-V3,2024-02-12,2024-03-03,True,hoch,3
O-00378,Rasmussen LLC,P-KK,P-KK-V2,2024-02-14,2024-02-28,False,normal,17
O-00379,May-Ross,P-DV,P-DV-V2,2024-02-15,2024-02-23,False,normal,11
O-00380,Becksbrauerei,P-KK,P-KK-V3,2024-02-12,2024-02-20,True,hoch,4
O-00381,Becksbrauerei,P-KK,P-KK-V2,2024-02-16,2024-02-26,False,normal,14
O-00382,Becksbrauerei,P-DV,P-DV-V1,2024-02-18,2024-03-06,False,normal,14
O-00383,Becksbrauerei,P-DV,P-DV-V1,2024-02-17,2024-02-28,False,normal,1
O-00384,"Rivera, Johnson and Wiley",P-KK,P-KK-V2,2024-02-14,2024-02-21,False,normal,18
O-00385,Becksbrauerei,P-KK,P-KK-V3,2024-02-14,2024-02-25,False,normal,16
O-00386,Becksbrauerei,P-DV,P-DV-V3,2024-02-15,2024-03-03,False,normal,15
O-00387,Becksbrauerei,P-KK,P-KK-V3,2024-02-16,2024-02-23,False,normal,8
O-00388,Becksbrauerei,P-DV,P-DV-V1,2024-02-13,2024-02-29,False,normal,14
O-00389,Becksbrauerei,P-KK,P-KK-V4,2024-02-15,2024-02-25,False,normal,6
O-00390,White-Estes,P-KK,P-KK-V4,2024-02-14,2024-02-23,False,normal,20
O-00391,Johnson-Carlson,P-KK,P-KK-V3,2024-02-12,2024-03-03,False,normal,18
O-00392,Chandler-Edwards,P-DV,P-DV-V2,2024-02-17,2024-03-08,False,normal,16
O-00393,Becksbrauerei,P-KK,P-KK-V1,2024-02-16,2024-02-21,False,normal,2
O-00394,Becksbrauerei,P-DV,P-DV-V1,2024-02-16,2024-03-01,False,normal,16
O-00395,"Joyce, Wilson and Lam",P-KK,P-KK-V1,2024-02-14,2024-03-01,False,normal,15
O-00396,Scott Ltd,P-KK,P-KK-V4,2024-02-12,2024-02-24,False,normal,15
O-00397,Smith-Frost,P-DV,P-DV-V2,2024-02-18,2024-02-25,False,normal,8
O-00398,Becksbrauerei,P-KK,P-KK-V3,2024-02-18,2024-03-07,False,normal,7
O-00399,Becksbrauerei,P-KK,P-KK-V1,2024-02-16,2024-03-03,False,normal,6
O-00400,"Mcdaniel, Bentley and Mclaughlin",P-DV,P-DV-V3,2024-02-14,2024-02-28,False,normal,17
O-00401,Diaz Inc,P-KK,P-KK-V2,2024-02-18,2024-03-07,False,normal,5
O-00402,"Mccall, Hanson and Alvarado",P-KK,P-KK-V2,2024-02-13,2024-02-28,False,normal,13
O-00403,Becksbrauerei,P-DV,P-DV-V1,2024-02-16,2024-02-29,False,normal,3
O-00404,Cortez LLC,P-KK,P-KK-V4,2024-02-16,2024-02-29,False,normal,15
O-00405,"Parker, Ortiz and Powell",P-DV,P-DV-V2,2024-02-16,2024-02-21,False,normal,3
O-00406,Spencer-Lee,P-DV,P-DV-V3,2024-02-17,2024-03-04,False,normal,13
O-00407,Becksbrauerei,P-KK,P-KK-V4,2024-02-18,2024-02-29,False,normal,10
O-00408,Becksbrauerei,P-DV,P-DV-V3,2024-02-16,2024-02-25,False,normal,11
O-00409,"Bentley, Byrd and Orr",P-KK,P-KK-V1,2024-02-12,2024-03-02,True,hoch,6
O-00410,"Carroll, Sullivan and Bass",P-DV,P-DV-V2,2024-02-12,2024-03-01,False,normal,5
O-00411,Becksbrauerei,P-DV,P-DV-V1,2024-02-18,2024-03-02,True,hoch,3
O-00412,Becksbrauerei,P-DV,P-DV-V3,2024-02-17,2024-02-27,True,hoch,8
O-00413,Becksbrauerei,P-DV,P-DV-V3,2024-02-12,2024-02-20,True,hoch,5
O-00414,Mitchell-Jordan,P-KK,P-KK-V4,2024-02-12,2024-02-17,False,normal,14
O-00415,"Lawson, Morris and Ramos",P-KK,P-KK-V4,2024-02-12,2024-02-24,False,normal,4
O-00416,"Lewis, Kennedy and Santana",P-KK,P-KK-V3,2024-02-14,2024-02-28,False,normal,5
O-00417,Becksbrauerei,P-KK,P-KK-V1,2024-02-16,2024-02-21,False,normal,12
O-00418,Becksbrauerei,P-KK,P-KK-V2,2024-02-15,2024-03-05,False,normal,4
O-00419,Becksbrauerei,P-KK,P-KK-V1,2024-02-16,2024-03-04,False,normal,5
O-00420,Becksbrauerei,P-KK,P-KK-V3,2024-02-17,2024-02-24,False,normal,20
O-00421,Becksbrauerei,P-DV,P-DV-V3,2024-02-19,2024-03-04,False,normal,7
O-00422,"Jackson, Miller and Robertson",P-DV,P-DV-V2,2024-02-24,2024-03-01,False,normal,8
O-00423,Becksbrauerei,P-DV,P-DV-V2,2024-02-19,2024-03-02,False,normal,17
O-00424,"Harvey, Davis and Crane",P-KK,P-KK-V3,2024-02-21,2024-03-01,False,normal,14
O-00425,Chambers and Sons,P-DV,P-DV-V3,2024-02-24,2024-03-05,False,normal,3
O-00426,Hernandez Inc,P-KK,P-KK-V1,2024-02-19,2024-03-03,False,normal,13
O-00427,Becksbrauerei,P-DV,P-DV-V3,2024-02-24,2024-03-16,False,normal,13
O-00428,Becksbrauerei,P-KK,P-KK-V2,2024-02-21,2024-02-28,False,normal,7
O-00429,Becksbrauerei,P-KK,P-KK-V3,2024-02-22,2024-02-29,False,normal,8
O-00430,Becksbrauerei,P-KK,P-KK-V2,2024-02-19,2024-03-08,True,hoch,2
O-00431,Riggs PLC,P-DV,P-DV-V3,2024-02-24,2024-03-05,True,hoch,1
O-00432,Gibson Ltd,P-KK,P-KK-V4,2024-02-21,2024-03-13,False,normal,9
O-00433,Becksbrauerei,P-KK,P-KK-V3,2024-02-20,2024-03-04,False,normal,1
O-00434,"Lee, Horton and Snyder",P-DV,P-DV-V2,2024-02-21,2024-03-13,True,hoch,19
O-00435,Becksbrauerei,P-KK,P-KK-V4,2024-02-22,2024-03-14,False,normal,19
O-00436,Hernandez Ltd,P-KK,P-KK-V3,2024-02-20,2024-03-04,False,normal,4
O-00437,Becksbrauerei,P-KK,P-KK-V1,2024-02-19,2024-02-24,False,normal,13
O-00438,Stafford Inc,P-KK,P-KK-V2,2024-02-25,2024-03-02,False,normal,14
O-00439,Becksbrauerei,P-KK,P-KK-V3,2024-02-20,2024-03-09,False,normal,3
O-00440,Robinson-Brock,P-DV,P-DV-V1,2024-02-23,2024-02-29,False,normal,2
O-00441,Becksbrauerei,P-DV,P-DV-V1,2024-02-22,2024-03-07,False,normal,3
O-00442,"Holmes, Williams and Wright",P-DV,P-DV-V1,2024-02-21,2024-03-03,False,normal,20
O-00443,Bryant Group,P-KK,P-KK-V4,2024-02-21,2024-03-12,False,normal,18
O-00444,Becksbrauerei,P-KK,P-KK-V2,2024-02-19,2024-03-08,True,hoch,1
O-00445,"Schmidt, Hansen and Stewart",P-DV,P-DV-V1,2024-02-25,2024-03-13,False,normal,4
O-00446,Salazar-Ball,P-KK,P-KK-V2,2024-02-22,2024-03-13,False,normal,5
O-00447,Becksbrauerei,P-DV,P-DV-V1,2024-02-19,2024-03-02,False,normal,12
O-00448,Becksbrauerei,P-DV,P-DV-V3,2024-02-19,2024-02-27,False,normal,13
O-00449,Becksbrauerei,P-KK,P-KK-V1,2024-02-22,2024-03-02,False,normal,11
O-00450,Becksbrauerei,P-DV,P-DV-V3,2024-02-25,2024-03-11,False,normal,3
O-00451,Becksbrauerei,P-KK,P-KK-V2,2024-02-25,2024-03-04,False,normal,15
O-00452,Becksbrauerei,P-DV,P-DV-V2,2024-02-19,2024-03-06,False,normal,10
O-00453,"Simmons, Meadows and Griffin",P-DV,P-DV-V2,2024-02-25,2024-03-04,True,hoch,10
O-00454,Manning Group,P-KK,P-KK-V2,2024-02-25,2024-03-11,False,normal,12
O-00455,Green-Wright,P-DV,P-DV-V3,2024-02-19,2024-03-04,False,normal,1
O-00456,Becksbrauerei,P-DV,P-DV-V2,2024-02-23,2024-03-06,True,hoch,5
O-00457,"Ramirez, Strickland and Washington",P-KK,P-KK-V1,2024-02-19,2024-03-02,False,normal,12
O-00458,Becksbrauerei,P-KK,P-KK-V3,2024-02-25,2024-03-03,True,hoch,15
O-00459,Hill Inc,P-KK,P-KK-V1,2024-02-25,2024-03-11,True,hoch,2
O-00460,Becksbrauerei,P-KK,P-KK-V4,2024-02-25,2024-03-13,False,normal,14
O-00461,Becksbrauerei,P-KK,P-KK-V3,2024-02-20,2024-03-01,False,normal,5
O-00462,"Mitchell, Nelson and Flores",P-KK,P-KK-V2,2024-02-24,2024-03-09,False,normal,16
O-00463,Becksbrauerei,P-KK,P-KK-V1,2024-02-21,2024-03-09,False,normal,17
O-00464,"Miller, Hernandez and Reyes",P-KK,P-KK-V1,2024-02-22,2024-03-09,False,normal,12
O-00465,Becksbrauerei,P-DV,P-DV-V2,2024-02-21,2024-03-02,True,hoch,1
O-00466,Mccarthy Inc,P-DV,P-DV-V1,2024-02-25,2024-03-16,False,normal,8
O-00467,Russell-Daniels,P-KK,P-KK-V1,2024-02-20,2024-03-03,False,normal,2
O-00468,Becksbrauerei,P-KK,P-KK-V4,2024-02-21,2024-03-02,False,normal,12
O-00469,Becksbrauerei,P-KK,P-KK-V3,2024-02-23,2024-03-03,False,normal,16
O-00470,Becksbrauerei,P-DV,P-DV-V1,2024-02-22,2024-02-28,True,hoch,8
O-00471,Becksbrauerei,P-KK,P-KK-V4,2024-02-19,2024-03-05,False,normal,5
O-00472,Becksbrauerei,P-DV,P-DV-V3,2024-02-20,2024-03-06,True,hoch,5
O-00473,Becksbrauerei,P-KK,P-KK-V3,2024-02-19,2024-03-06,False,normal,19
O-00474,Becksbrauerei,P-KK,P-KK-V3,2024-02-21,2024-03-07,False,normal,14
O-00475,Becksbrauerei,P-DV,P-DV-V3,2024-02-21,2024-03-02,False,normal,20
O-00476,Brown-Wall,P-DV,P-DV-V1,2024-02-24,2024-03-05,False,normal,10
O-00477,Stein-Silva,P-KK,P-KK-V2,2024-02-24,2024-02-29,False,normal,13
O-00478,"Smith, Gilmore and Johnston",P-KK,P-KK-V2,2024-02-23,2024-03-09,False,normal,8
O-00479,Becksbrauerei,P-KK,P-KK-V4,2024-02-20,2024-03-06,False,normal,11
O-00480,Becksbrauerei,P-KK,P-KK-V1,2024-02-25,2024-03-11,False,normal,8
O-00481,Becksbrauerei,P-KK,P-KK-V3,2024-02-28,2024-03-07,False,normal,15
O-00482,Becksbrauerei,P-DV,P-DV-V1,2024-02-29,2024-03-20,False,normal,13
O-00483,Becksbrauerei,P-KK,P-KK-V4,2024-03-03,2024-03-15,False,normal,2
O-00484,Becksbrauerei,P-DV,P-DV-V1,2024-02-28,2024-03-12,False,normal,6
O-00485,Smith-Bell,P-DV,P-DV-V1,2024-03-02,2024-03-09,False,normal,3
O-00486,Becksbrauerei,P-DV,P-DV-V3,2024-03-01,2024-03-21,False,normal,6
O-00487,Castaneda-Ashley,P-DV,P-DV-V1,2024-02-26,2024-03-05,False,normal,14
O-00488,Becksbrauerei,P-DV,P-DV-V3,2024-02-28,2024-03-13,False,normal,19
O-00489,Becksbrauerei,P-DV,P-DV-V1,2024-02-26,2024-03-13,True,hoch,20
O-00490,Becksbrauerei,P-DV,P-DV-V1,2024-02-26,2024-03-02,False,normal,3
O-00491,Medina-Navarro,P-DV,P-DV-V1,2024-02-28,2024-03-16,False,normal,9
O-00492,Becksbrauerei,P-KK,P-KK-V4,2024-02-27,2024-03-14,False,normal,15
O-00493,"Hurst, Freeman and Nelson",P-KK,P-KK-V3,2024-02-29,2024-03-19,False,normal,19
O-00494,Becksbrauerei,P-KK,P-KK-V2,2024-03-03,2024-03-11,True,hoch,18
O-00495,Johnson-Rogers,P-DV,P-DV-V3,2024-02-27,2024-03-04,False,normal,14
O-00496,Becksbrauerei,P-DV,P-DV-V3,2024-02-27,2024-03-18,False,normal,2
O-00497,"Yates, Ramsey and Pittman",P-KK,P-KK-V1,2024-03-03,2024-03-22,False,normal,7
O-00498,Hooper PLC,P-KK,P-KK-V2,2024-02-26,2024-03-15,True,hoch,7
O-00499,Becksbrauerei,P-KK,P-KK-V3,2024-02-28,2024-03-06,True,hoch,18
O-00500,Becksbrauerei,P-DV,P-DV-V2,2024-03-01,2024-03-20,False,normal,20
O-00501,Becksbrauerei,P-DV,P-DV-V1,2024-02-29,2024-03-09,False,normal,4
O-00502,Meadows PLC,P-KK,P-KK-V1,2024-03-03,2024-03-17,False,normal,14
O-00503,Becksbrauerei,P-DV,P-DV-V2,2024-03-02,2024-03-22,False,normal,6
O-00504,"Alvarado, Miller and Patterson",P-DV,P-DV-V2,2024-02-27,2024-03-15,True,hoch,11
O-00505,White-Green,P-KK,P-KK-V1,2024-03-02,2024-03-22,False,normal,1
O-00506,Lewis-Murphy,P-DV,P-DV-V2,2024-02-28,2024-03-12,False,normal,4
O-00507,Becksbrauerei,P-KK,P-KK-V2,2024-02-28,2024-03-18,False,normal,14
O-00508,Becksbrauerei,P-KK,P-KK-V2,2024-02-29,2024-03-11,False,normal,16
O-00509,Ramirez-Bean,P-DV,P-DV-V1,2024-03-01,2024-03-11,True,hoch,13
O-00510,Becksbrauerei,P-KK,P-KK-V1,2024-02-27,2024-03-09,False,normal,2
O-00511,King-Miller,P-KK,P-KK-V1,2024-02-29,2024-03-06,False,normal,9
O-00512,Becksbrauerei,P-DV,P-DV-V2,2024-03-01,2024-03-18,False,normal,1
O-00513,Curry Inc,P-KK,P-KK-V3,2024-02-29,2024-03-19,False,normal,19
O-00514,Walker-Jones,P-DV,P-DV-V2,2024-02-27,2024-03-11,False,normal,10
O-00515,"Williams, Johnson and Wright",P-KK,P-KK-V4,2024-02-26,2024-03-07,False,normal,7
O-00516,Becksbrauerei,P-KK,P-KK-V2,2024-03-02,2024-03-13,False,normal,1
O-00517,Becksbrauerei,P-KK,P-KK-V4,2024-02-27,2024-03-08,False,normal,9
O-00518,Becksbrauerei,P-DV,P-DV-V3,2024-03-02,2024-03-15,False,normal,12
O-00519,Becksbrauerei,P-DV,P-DV-V2,2024-02-27,2024-03-17,False,normal,20
O-00520,Becksbrauerei,P-DV,P-DV-V3,2024-02-26,2024-03-02,False,normal,12
O-00521,Becksbrauerei,P-DV,P-DV-V2,2024-03-02,2024-03-10,False,normal,9
O-00522,Becksbrauerei,P-DV,P-DV-V2,2024-02-28,2024-03-13,False,normal,8
O-00523,Howell and Sons,P-KK,P-KK-V4,2024-03-02,2024-03-17,False,normal,16
O-00524,Becksbrauerei,P-DV,P-DV-V2,2024-02-29,2024-03-17,False,normal,19
O-00525,Becksbrauerei,P-KK,P-KK-V3,2024-03-02,2024-03-14,False,normal,16
O-00526,Wells Inc,P-DV,P-DV-V3,2024-02-28,2024-03-09,False,normal,6
O-00527,"Gould, Marshall and Scott",P-DV,P-DV-V1,2024-02-29,2024-03-09,False,normal,18
O-00528,Becksbrauerei,P-KK,P-KK-V3,2024-03-02,2024-03-09,False,normal,10
O-00529,Becksbrauerei,P-DV,P-DV-V2,2024-02-28,2024-03-12,False,normal,4
O-00530,Becksbrauerei,P-DV,P-DV-V1,2024-03-03,2024-03-10,False,normal,4
O-00531,Jackson-Lawson,P-DV,P-DV-V3,2024-02-28,2024-03-17,True,hoch,5
O-00532,"Higgins, Strickland and Martin",P-KK,P-KK-V3,2024-02-29,2024-03-19,False,normal,6
O-00533,Becksbrauerei,P-KK,P-KK-V4,2024-02-28,2024-03-09,False,normal,15
O-00534,Becksbrauerei,P-DV,P-DV-V1,2024-03-03,2024-03-13,False,normal,3
O-00535,Rodriguez-Johnson,P-KK,P-KK-V4,2024-03-02,2024-03-20,False,normal,13
O-00536,Johnston-Odonnell,P-KK,P-KK-V1,2024-03-01,2024-03-12,False,normal,11
O-00537,Becksbrauerei,P-KK,P-KK-V1,2024-03-02,2024-03-07,False,normal,12
O-00538,Becksbrauerei,P-DV,P-DV-V1,2024-02-26,2024-03-14,False,normal,3
O-00539,Becksbrauerei,P-KK,P-KK-V3,2024-02-28,2024-03-18,False,normal,11
O-00540,Becksbrauerei,P-DV,P-DV-V3,2024-02-27,2024-03-13,False,normal,7
O-00541,Sanders-Espinoza,P-KK,P-KK-V4,2024-03-04,2024-03-16,False,normal,7
O-00542,Vargas Ltd,P-KK,P-KK-V2,2024-03-04,2024-03-20,False,normal,13
O-00543,Becksbrauerei,P-DV,P-DV-V3,2024-03-08,2024-03-14,False,normal,4
O-00544,Becksbrauerei,P-KK,P-KK-V1,2024-03-09,2024-03-17,False,normal,18
O-00545,Garcia LLC,P-DV,P-DV-V2,2024-03-09,2024-03-18,False,normal,1
O-00546,Becksbrauerei,P-DV,P-DV-V2,2024-03-09,2024-03-17,False,normal,20
O-00547,Becksbrauerei,P-KK,P-KK-V4,2024-03-10,2024-03-18,False,normal,10
O-00548,"Burke, Martinez and Riggs",P-KK,P-KK-V1,2024-03-07,2024-03-18,False,normal,17
O-00549,Becksbrauerei,P-KK,P-KK-V3,2024-03-09,2024-03-27,False,normal,16
O-00550,Becksbrauerei,P-KK,P-KK-V4,2024-03-06,2024-03-18,True,hoch,4
O-00551,Reed Group,P-DV,P-DV-V1,2024-03-04,2024-03-25,True,hoch,9
O-00552,Becksbrauerei,P-KK,P-KK-V4,2024-03-06,2024-03-19,False,normal,6
O-00553,Becksbrauerei,P-KK,P-KK-V3,2024-03-06,2024-03-21,False,normal,2
O-00554,"Wood, Hunter and Peterson",P-KK,P-KK-V2,2024-03-09,2024-03-19,False,normal,20
O-00555,Becksbrauerei,P-DV,P-DV-V3,2024-03-04,2024-03-20,False,normal,13
O-00556,Becksbrauerei,P-DV,P-DV-V2,2024-03-06,2024-03-23,False,normal,14
O-00557,Short-Garcia,P-KK,P-KK-V1,2024-03-05,2024-03-11,False,normal,4
O-00558,Becksbrauerei,P-DV,P-DV-V3,2024-03-07,2024-03-26,False,normal,12
O-00559,Becksbrauerei,P-KK,P-KK-V2,2024-03-07,2024-03-27,True,hoch,2
O-00560,Reid-Poole,P-KK,P-KK-V3,2024-03-09,2024-03-24,True,hoch,17
O-00561,Becksbrauerei,P-KK,P-KK-V3,2024-03-08,2024-03-29,False,normal,14
O-00562,"Hernandez, Thompson and Boyd",P-KK,P-KK-V4,2024-03-06,2024-03-23,False,normal,20
O-00563,Becksbrauerei,P-KK,P-KK-V1,2024-03-09,2024-03-19,False,normal,16
O-00564,Becksbrauerei,P-KK,P-KK-V1,2024-03-10,2024-03-30,False,normal,9
O-00565,Becksbrauerei,P-KK,P-KK-V2,2024-03-08,2024-03-25,False,normal,15
O-00566,Becksbrauerei,P-DV,P-DV-V3,2024-03-07,2024-03-14,False,normal,4
O-00567,Becksbrauerei,P-DV,P-DV-V3,2024-03-09,2024-03-14,True,hoch,18
O-00568,Becksbrauerei,P-KK,P-KK-V1,2024-03-10,2024-03-24,False,normal,15
O-00569,"Nelson, Morton and Medina",P-DV,P-DV-V2,2024-03-10,2024-03-16,False,normal,11
O-00570,Becksbrauerei,P-DV,P-DV-V3,2024-03-09,2024-03-25,False,normal,8
O-00571,Becksbrauerei,P-KK,P-KK-V3,2024-03-06,2024-03-20,False,normal,4
